wave,r
0.4,1.66631
0.401,1.66631
0.402,1.66631
0.403,1.66631
0.404,1.66631
0.405,1.66631
0.406,1.66631
0.40700000000000003,1.66631
0.40800000000000003,1.66631
0.40900000000000003,1.66631
0.41000000000000003,1.66631
0.41100000000000003,1.66631
0.41200000000000003,1.66631
0.41300000000000003,1.66631
0.41400000000000003,1.66631
0.41500000000000004,1.66631
0.41600000000000004,1.66631
0.41700000000000004,1.66631
0.41800000000000004,1.66631
0.41900000000000004,1.66631
0.42000000000000004,1.66631
0.42100000000000004,1.66631
0.42200000000000004,1.66631
0.42300000000000004,1.66631
0.42400000000000004,1.66631
0.42500000000000004,1.66631
0.42600000000000005,1.66631
0.42700000000000005,1.66631
0.42800000000000005,1.66631
0.42900000000000005,1.66631
0.43000000000000005,1.66631
0.43100000000000005,1.66631
0.43200000000000005,1.66631
0.43300000000000005,1.66631
0.43400000000000005,1.66631
0.43500000000000005,1.66631
0.43600000000000005,1.66631
0.43700000000000006,1.6638673076923076
0.43800000000000006,1.661059615384615
0.43900000000000006,1.6582519230769228
0.44000000000000006,1.6554442307692305
0.44100000000000006,1.6526365384615382
0.44200000000000006,1.649828846153846
0.44300000000000006,1.645824086021505
0.44400000000000006,1.639781075268817
0.44500000000000006,1.6337380645161286
0.44600000000000006,1.6276950537634405
0.44700000000000006,1.6216520430107524
0.44800000000000006,1.615609032258064
0.44900000000000007,1.609566021505376
0.45000000000000007,1.6053051384615382
0.45100000000000007,1.601334369230769
0.45200000000000007,1.5973635999999998
0.45300000000000007,1.5933928307692304
0.45400000000000007,1.5894220615384613
0.45500000000000007,1.585451292307692
0.45600000000000007,1.582154055299539
0.4570000000000001,1.58005420890937
0.4580000000000001,1.5779543625192012
0.4590000000000001,1.575854516129032
0.4600000000000001,1.5737546697388631
0.4610000000000001,1.5716548233486942
0.4620000000000001,1.569554976958525
0.4630000000000001,1.5670823076923075
0.4640000000000001,1.564543846153846
0.4650000000000001,1.5620053846153845
0.4660000000000001,1.559466923076923
0.4670000000000001,1.5569284615384613
0.4680000000000001,1.5543899999999997
0.4690000000000001,1.551850752688172
0.4700000000000001,1.5493100460829492
0.4710000000000001,1.5467693394777264
0.4720000000000001,1.5442286328725037
0.4730000000000001,1.541687926267281
0.4740000000000001,1.5391472196620581
0.4750000000000001,1.5366065130568356
0.4760000000000001,1.5338554838709675
0.4770000000000001,1.5310643932411672
0.4780000000000001,1.5282733026113668
0.4790000000000001,1.5254822119815665
0.4800000000000001,1.5226911213517662
0.4810000000000001,1.5199000307219659
0.4820000000000001,1.5173177076923074
0.4830000000000001,1.515159246153846
0.4840000000000001,1.5130007846153843
0.4850000000000001,1.5108423230769228
0.4860000000000001,1.5086838615384612
0.4870000000000001,1.5065253999999997
0.4880000000000001,1.5043669384615381
0.4890000000000001,1.5020671582181258
0.4900000000000001,1.4997384331797232
0.4910000000000001,1.4974097081413207
0.4920000000000001,1.4950809831029184
0.4930000000000001,1.4927522580645158
0.4940000000000001,1.4904235330261133
0.4950000000000001,1.4879684792626724
0.4960000000000001,1.485244976958525
0.4970000000000001,1.4825214746543776
0.4980000000000001,1.4797979723502301
0.4990000000000001,1.4770744700460825
0.5000000000000001,1.474350967741935
0.5010000000000001,1.4716274654377877
0.5020000000000001,1.4684236866359441
0.5030000000000001,1.4651072503840241
0.5040000000000001,1.461790814132104
0.5050000000000001,1.458474377880184
0.5060000000000001,1.455157941628264
0.5070000000000001,1.4518415053763438
0.5080000000000001,1.4489697695852535
0.5090000000000001,1.447135668202765
0.5100000000000001,1.4453015668202764
0.5110000000000001,1.443467465437788
0.5120000000000001,1.4416333640552994
0.5130000000000001,1.4397992626728109
0.5140000000000001,1.4379651612903224
0.5150000000000001,1.4351517511520733
0.5160000000000001,1.4320780184331794
0.5170000000000001,1.4290042857142853
0.5180000000000001,1.4259305529953912
0.5190000000000001,1.4228568202764973
0.5200000000000001,1.4197830875576032
0.5210000000000001,1.4168349462365586
0.5220000000000001,1.41420975422427
0.5230000000000001,1.4115845622119811
0.5240000000000001,1.4089593701996923
0.5250000000000001,1.4063341781874035
0.5260000000000001,1.4037089861751146
0.5270000000000001,1.401083794162826
0.5280000000000001,1.3989305376344081
0.5290000000000001,1.396918248847926
0.5300000000000001,1.3949059600614435
0.5310000000000001,1.392893671274961
0.5320000000000001,1.390881382488479
0.5330000000000001,1.3888690937019965
0.5340000000000001,1.3865736405529947
0.5350000000000001,1.3834722580645156
0.5360000000000001,1.3803708755760362
0.5370000000000001,1.377269493087557
0.5380000000000001,1.3741681105990777
0.5390000000000001,1.3710667281105986
0.5400000000000001,1.3679653456221192
0.5410000000000001,1.3649238709677414
0.5420000000000001,1.3619023655913973
0.5430000000000001,1.3588808602150533
0.5440000000000002,1.3558593548387092
0.5450000000000002,1.3528378494623652
0.5460000000000002,1.3498163440860211
0.5470000000000002,1.346821382488479
0.5480000000000002,1.3439104761904759
0.5490000000000002,1.3409995698924726
0.5500000000000002,1.3380886635944695
0.5510000000000002,1.3351777572964665
0.5520000000000002,1.3322668509984634
0.5530000000000002,1.3293559447004601
0.5540000000000002,1.32576549923195
0.5550000000000002,1.3219237173579101
0.5560000000000002,1.3180819354838704
0.5570000000000002,1.3142401536098305
0.5580000000000002,1.3103983717357905
0.5590000000000002,1.3065565898617508
0.5600000000000002,1.3028253149001532
0.5610000000000002,1.2994858371735787
0.5620000000000002,1.2961463594470042
0.5630000000000002,1.2928068817204297
0.5640000000000002,1.2894674039938552
0.5650000000000002,1.2861279262672807
0.5660000000000002,1.2827884485407062
0.5670000000000002,1.2801593404907972
0.5680000000000002,1.2778203834355826
0.5690000000000002,1.2754814263803678
0.5700000000000002,1.273142469325153
0.5710000000000002,1.2708035122699384
0.5720000000000002,1.2684645552147236
0.5730000000000002,1.266042319508448
0.5740000000000002,1.2632650537634404
0.5750000000000002,1.2604877880184326
0.5760000000000002,1.2577105222734248
0.5770000000000002,1.2549332565284173
0.5780000000000002,1.2521559907834094
0.5790000000000002,1.2493787250384016
0.5800000000000002,1.2469304915514587
0.5810000000000002,1.244637096774193
0.5820000000000002,1.2423437019969272
0.5830000000000002,1.2400503072196616
0.5840000000000002,1.237756912442396
0.5850000000000002,1.2354635176651303
0.5860000000000002,1.2332786656441717
0.5870000000000002,1.2316237576687115
0.5880000000000002,1.2299688496932513
0.5890000000000002,1.2283139417177913
0.5900000000000002,1.226659033742331
0.5910000000000002,1.2250041257668711
0.5920000000000002,1.223349217791411
0.5930000000000002,1.2217276036866358
0.5940000000000002,1.220123917050691
0.5950000000000002,1.2185202304147464
0.5960000000000002,1.2169165437788017
0.5970000000000002,1.2153128571428569
0.5980000000000002,1.213709170506912
0.5990000000000002,1.2120933742331286
0.6000000000000002,1.2104031901840488
0.6010000000000002,1.2087130061349691
0.6020000000000002,1.2070228220858894
0.6030000000000002,1.2053326380368097
0.6040000000000002,1.2036424539877297
0.6050000000000002,1.20195226993865
0.6060000000000002,1.2006766666666666
0.6070000000000002,1.1996551612903226
0.6080000000000002,1.1986336559139783
0.6090000000000002,1.1976121505376343
0.6100000000000002,1.1965906451612902
0.6110000000000002,1.195569139784946
0.6120000000000002,1.194546288343558
0.6130000000000002,1.1935125460122697
0.6140000000000002,1.1924788036809815
0.6150000000000002,1.191445061349693
0.6160000000000002,1.1904113190184047
0.6170000000000002,1.1893775766871164
0.6180000000000002,1.1883438343558281
0.6190000000000002,1.1869339477726573
0.6200000000000002,1.1852626728110596
0.6210000000000002,1.183591397849462
0.6220000000000002,1.1819201228878644
0.6230000000000002,1.180248847926267
0.6240000000000002,1.1785775729646693
0.6250000000000002,1.176968834355828
0.6260000000000002,1.1760792638036808
0.6270000000000002,1.1751896932515336
0.6280000000000002,1.1743001226993863
0.6290000000000002,1.173410552147239
0.6300000000000002,1.1725209815950919
0.6310000000000002,1.1716314110429447
0.6320000000000002,1.1709985071574642
0.6330000000000002,1.1705672699386502
0.6340000000000002,1.1701360327198365
0.6350000000000002,1.1697047955010225
0.6360000000000002,1.1692735582822085
0.6370000000000002,1.1688423210633947
0.6380000000000002,1.1684110838445807
0.6390000000000002,1.167979846625767
0.6400000000000002,1.167548609406953
0.6410000000000002,1.167117372188139
0.6420000000000002,1.1666861349693252
0.6430000000000002,1.1662548977505112
0.6440000000000002,1.1658236605316972
0.6450000000000002,1.1653924233128834
0.6460000000000002,1.1649611860940694
